OBJECTID;N_DEPTO;Y;X;id_unico
33727;La Paz;-17,238620484;-68,416516742;54642612,2
33728;La Paz;-17,254409529;-68,384810325;54457565,9
33729;La Paz;-17,273796306;-68,381341506;54275156,9
33730;La Paz;-17,232901373;-68,382905648;54653154,2
33731;La Paz;-17,230842326;-68,405009806;54699825,1
33733;La Paz;-17,215769283;-68,375949865;54802291,8
33734;La Paz;-17,26376389;-68,390452025;54378456,5
33735;La Paz;-17,267649938;-68,388743517;54340634,5
33736;La Paz;-17,219231324;-68,400276144;54800975,2
33737;La Paz;-17,226660973;-68,391124027;54720906,8
33738;La Paz;-17,251236866;-68,411993171;54520523,2
33739;La Paz;-17,288032158;-68,239546256;53983047,5
33740;La Paz;-17,260316652;-68,219890434;54213285,1
33741;La Paz;-17,253855502;-68,273340337;54331173,2
33742;La Paz;-17,286549177;-68,283588565;54044835,2
33743;La Paz;-17,28379259;-68,261207418;54045122,2
33758;La Paz;-17,287596642;-68,317720043;54073871,3
33763;La Paz;-17,389033466;-68,305219779;53137534,8
33774;La Paz;-17,339857008;-68,321940024;53602251,8
33792;La Paz;-17,316584936;-68,337572485;53831953,6
33794;La Paz;-17,264565944;-68,296795642;54260155,6
33800;La Paz;-17,374041471;-68,278212851;53244833,5
33801;La Paz;-17,412530809;-68,290963409;52910029
33802;La Paz;-17,421949744;-68,265020945;52798685
33803;La Paz;-17,436144679;-68,305627284;52711761,7
33806;La Paz;-17,427341186;-68,273572595;52758669,6
33807;La Paz;-17,437895526;-68,279785636;52669771,4
33808;La Paz;-17,431547233;-68,286945334;52734227,8
33822;La Paz;-17,339655802;-68,280791521;53559125,4
33829;La Paz;-17,349175018;-68,222505975;53411982,3
33835;La Paz;-16,920690275;-68,754277426;58166677,2
33836;La Paz;-16,918662272;-68,766802744;58209258,5
33839;La Paz;-16,935279077;-68,743249314;58005899,8
33840;La Paz;-16,937742965;-68,764122789;58020037,6
33841;La Paz;-17,137418996;-68,240823308;55357430,4
33842;La Paz;-17,076507976;-68,188620443;55853234,4
33843;La Paz;-17,104029788;-68,221718602;55640562,6
33844;La Paz;-17,082512212;-68,18502022;55794018,6
33845;La Paz;-17,107417515;-68,191083025;55573371,6
33846;La Paz;-17,546286409;-69,336274068;53191276,5
33847;La Paz;-17,559437477;-69,353231994;53096029,8
33849;La Paz;-17,59091708;-69,385311757;52851330,7
33851;La Paz;-17,584125151;-69,461289977;53072656,9
33852;La Paz;-17,58276253;-69,368784769;52898454,5
33853;La Paz;-17,567597513;-69,373998737;53057311,4
33854;La Paz;-17,56951877;-69,453503676;53200521,1
33855;La Paz;-17,6059217;-69,457741597;52850464,7
33856;La Paz;-17,5951109;-69,380329452;52800387,9
33857;La Paz;-17,611997764;-69,454751752;52784492,9
33859;La Paz;-17,607118931;-69,353532812;52630592,1
33860;La Paz;-17,611705929;-69,435554601;52748206,2
33861;La Paz;-17,54206775;-69,355207603;53270043,7
33863;La Paz;-17,612185203;-69,406077509;52684236,7
33864;La Paz;-17,598554352;-69,413033548;52831868
33865;La Paz;-17,570350362;-69,429247347;53142098,4
33871;La Paz;-17,724719573;-69,334963163;51452813,4
33872;La Paz;-17,775975324;-69,310236152;50914131,7
33873;La Paz;-17,79327508;-69,304962312;50738595,6
33874;La Paz;-17,615361221;-69,326221367;52497928,3
33879;La Paz;-17,900419997;-69,284023328;49678365,3
33889;La Paz;-17,675554637;-69,213660683;51712510,5
33894;La Paz;-17,539415905;-69,284121315;53157216,5
33895;La Paz;-17,58539647;-69,205575739;52566275,2
33896;La Paz;-17,572854995;-69,180134455;52642023,6
33897;La Paz;-17,540003196;-69,246110214;53079672,2
33898;La Paz;-17,652289171;-69,211060714;51931591,9
33899;La Paz;-17,554508454;-69,257732789;52960551,3
33900;La Paz;-17,645508826;-69,157141224;51904523
33901;La Paz;-17,607835269;-69,189859938;52322276,3
33902;La Paz;-17,580426598;-69,324357268;52834698,4
33903;La Paz;-17,669517862;-69,191758206;51733002,3
33904;La Paz;-17,588042018;-69,19692699;52525372,5
33905;La Paz;-17,60073694;-69,20031814;52409014,1
33906;La Paz;-17,47308602;-69,228846781;53697576,3
33907;La Paz;-17,654453888;-69,134896369;51781923,5
33910;La Paz;-17,493242328;-69,057288845;53194118,1
33911;La Paz;-17,530633902;-69,045303617;52816359,5
33912;La Paz;-17,522687968;-69,119195962;53017982,2
33913;La Paz;-17,693613466;-69,036290693;51254022,8
33916;La Paz;-17,54943885;-69,070314284;52678234,8
33917;La Paz;-17,480340171;-69,396009638;53960276,3
33919;La Paz;-17,423112239;-69,269938373;54265473,3
33923;La Paz;-17,489110019;-69,403338691;53889079,1
33926;La Paz;-17,41615619;-69,15197115;54105913,6
33927;La Paz;-17,365074199;-69,153420949;54604928,2
33928;La Paz;-17,38721886;-69,146177776;54375942
33929;La Paz;-17,394001865;-69,246666191;54504197,1
33931;La Paz;-17,428548519;-69,23114794;54136028,2
33932;La Paz;-17,397359413;-69,277016178;54532128,5
33933;La Paz;-17,455653129;-69,358312591;54125233,2
33935;La Paz;-17,421202936;-69,213865798;54174216
33936;La Paz;-17,413656667;-69,257941111;54334195,4
33937;La Paz;-17,387015759;-69,294966655;54670270,1
33938;La Paz;-17,486261777;-69,310505278;53727757,2
33939;La Paz;-17,389626066;-69,179600463;54415988,7
33941;La Paz;-17,384044308;-69,236650912;54581767,6
33942;La Paz;-17,48185353;-69,413046965;53981132,6
33945;La Paz;-17,508343901;-69,387068091;53665751,2
33946;La Paz;-17,4808658;-69,331087297;53821820,6
33947;La Paz;-17,521789236;-69,37185238;53502451,3
33948;La Paz;-17,447738924;-69,313933922;54112305,9
33949;La Paz;-17,414763578;-69,28472101;54376917,8
33950;La Paz;-17,496019907;-69,466618085;53955391,5
33952;La Paz;-17,360575735;-69,144259337;54631246,5
33954;La Paz;-17,803707246;-69,018974318;50193197,7
33955;La Paz;-17,812292381;-69,031295087;50130116,5
33956;La Paz;-17,836922108;-69,040919753;49912943,9
33958;La Paz;-17,795239407;-68,998561646;50243919,9
33959;La Paz;-17,808804753;-68,993404862;50109987,3
33961;La Paz;-17,762679092;-68,976368471;50517601,4
33962;La Paz;-17,768584668;-68,968499173;50451453,9
33964;La Paz;-17,757795787;-68,994610341;50588983,6
33965;La Paz;-17,752679204;-68,954778652;50581132,5
33967;La Paz;-17,743641207;-68,926519761;50626775,3
33978;La Paz;-17,756790539;-69,105720071;50762399,6
33980;La Paz;-17,862525767;-69,062165642;49702947,7
33981;La Paz;-17,81647805;-69,121660075;50222293,8
33984;La Paz;-17,854156307;-69,11314363;49854464,4
33985;La Paz;-17,851752199;-69,156202131;49941075,4
33986;La Paz;-17,856644443;-69,10040224;49812543,2
33987;La Paz;-17,856413948;-69,089520713;49799040,2
33988;La Paz;-17,893098771;-69,073217177;49432195,8
33990;La Paz;-17,83118136;-69,058737219;49991897,9
33993;La Paz;-17,969564157;-69,196927671;48890357,8
33995;La Paz;-17,946244295;-69,193051547;49104289,8
33996;La Paz;-17,924096565;-69,245107478;49392020,5
33997;La Paz;-17,91235654;-69,148926082;49358925,2
33998;La Paz;-17,964525803;-69,172909838;48903092,4
34001;La Paz;-17,952510164;-69,161615254;48999793,9
34002;La Paz;-17,941963304;-69,160101772;49096705,7
34003;La Paz;-17,047127299;-68,355788799;56336520,2
34004;La Paz;-16,980121564;-68,461358207;57113564,4
34005;La Paz;-16,87254069;-68,437749253;58091573,7
34008;La Paz;-16,924056821;-68,462506211;57643524,8
34010;La Paz;-16,938952876;-68,436105252;57462928,6
34014;La Paz;-16,913384874;-68,471367722;57758029,7
34015;La Paz;-16,920726975;-68,438673634;57638422,2
34016;La Paz;-17,013418003;-68,430507629;56755610,8
34017;La Paz;-16,986635557;-68,492567813;57099403
34018;La Paz;-16,953867119;-68,487700764;57401027,8
34019;La Paz;-16,956342178;-68,428533458;57288100,9
34020;La Paz;-16,976599294;-68,428081719;57097233,3
34023;La Paz;-16,948767078;-68,436508111;57371209,6
34024;La Paz;-16,956000751;-68,398680419;57247340,1
34025;La Paz;-16,912676974;-68,406588602;57665746,9
34026;La Paz;-16,892809759;-68,407930901;57854678,4
34027;La Paz;-16,940609499;-68,424876189;57430502
34028;La Paz;-16,899029732;-68,461198167;57877828,7
34030;La Paz;-17,004354821;-68,384013048;56773943,9
34031;La Paz;-17,088619618;-68,432108676;56055076,5
34032;La Paz;-17,05353094;-68,415641543;56359403,5
34033;La Paz;-17,08435478;-68,405515795;56058055,3
34046;La Paz;-17,077410951;-68,465584238;56207051,5
34054;La Paz;-17,079821308;-68,46626564;56185475,3
34055;La Paz;-16,935745916;-68,543432414;57660382,3
34056;La Paz;-16,935089418;-68,505938062;57606924,2
34057;La Paz;-16,921211015;-68,533532984;57782384,5
34058;La Paz;-16,937607163;-68,572827875;57690399,6
34059;La Paz;-16,849256686;-68,518180472;58441194
34060;La Paz;-16,828499506;-68,510573131;58626218,2
34061;La Paz;-16,85972151;-68,480578033;58280598,2
34062;La Paz;-16,869113898;-68,528552424;58269319,7
34063;La Paz;-16,881246147;-68,517876323;58136528,9
34064;La Paz;-16,843394642;-68,500645181;58468153,2
34066;La Paz;-17,28321099;-68,635624986;54524097,1
34067;La Paz;-17,289149065;-68,686609765;54542762
34068;La Paz;-17,27896702;-68,662081511;54602308,3
34069;La Paz;-17,291516979;-68,666451389;54490858,5
34070;La Paz;-17,278689136;-68,666607605;54611563,2
34071;La Paz;-17,263783983;-68,638386701;54710233,6
34072;La Paz;-17,264951837;-68,864477525;55052976,5
34073;La Paz;-17,332050255;-68,953440055;54561717,2
34074;La Paz;-17,294412167;-68,898041112;54827819,6
34075;La Paz;-17,284307901;-68,893307479;54916479,4
34076;La Paz;-17,319592882;-68,831266494;54477929,3
34077;La Paz;-17,305255973;-68,862857912;54665627
34078;La Paz;-17,32008901;-68,878415997;54549828,5
34079;La Paz;-17,311745281;-68,885227852;54640714,4
34081;La Paz;-17,314252762;-68,834218079;54533408,7
34082;La Paz;-17,30273986;-68,824961623;54627944,6
34083;La Paz;-17,292742584;-68,809625411;54698324
34084;La Paz;-17,332527509;-68,818028792;54334128,2
34086;La Paz;-17,367557625;-68,688246207;53809414,1
34087;La Paz;-17,32855497;-68,658165983;54131699,8
34088;La Paz;-17,358451195;-68,736691646;53965104,8
34089;La Paz;-17,368419256;-68,704623435;53824772,5
34090;La Paz;-17,355791853;-68,66725425;53889747,9
34091;La Paz;-17,35114019;-68,696271582;53974736,1
34092;La Paz;-17,349416643;-68,714815875;54017857,6
34093;La Paz;-17,366061842;-68,672438195;53801023,6
34094;La Paz;-17,339778947;-68,702333738;54090129,2
34095;La Paz;-17,35695468;-68,69928972;53924570,3
34096;La Paz;-17,355064632;-68,719689818;53971938,6
34097;La Paz;-17,313523185;-68,655815641;54269100,8
34102;La Paz;-17,34897741;-68,913159991;54331704,3
34103;La Paz;-17,288343726;-68,918217213;54920267,4
34104;La Paz;-17,33328532;-68,903247032;54465041,2
34105;La Paz;-17,334775412;-68,909659576;54461499,2
34106;La Paz;-17,296239684;-68,91593567;54840707,5
34107;La Paz;-17,329152247;-68,907892137;54512265,4
34108;La Paz;-17,32340398;-68,90941253;54569744,5
34109;La Paz;-17,332969213;-68,916620081;54490409,6
34110;La Paz;-17,288233116;-68,87594744;54849760
34111;La Paz;-17,357325096;-68,633427904;53828234
34112;La Paz;-17,297112225;-68,603152599;54348083,7
34114;La Paz;-17,335262113;-68,622037956;54018285,8
34115;La Paz;-17,283562193;-68,603060296;54474518,5
34116;La Paz;-17,424961335;-68,670388105;53248508,6
34118;La Paz;-17,310473127;-68,607665068;54229650,3
34119;La Paz;-17,310277842;-68,641972256;54279719,1
34120;La Paz;-17,302601089;-68,597189518;54288562,9
34122;La Paz;-17,326558019;-68,600105538;54069224,1
34123;La Paz;-17,365694721;-68,624639346;53738182
34124;La Paz;-17,315524418;-68,62350781;54204594
34125;La Paz;-17,308732657;-68,622021043;54265963,9
34128;La Paz;-17,355467878;-68,617789894;53824089,7
34131;La Paz;-17,309947397;-68,595422087;54217605,9
34132;La Paz;-17,404176158;-68,6711784;53443328,2
34133;La Paz;-17,320506207;-68,59322498;54116183,2
34134;La Paz;-17,336582346;-68,641561429;54033163
34136;La Paz;-17,301686886;-68,580187257;54273650,6
34138;La Paz;-17,285253281;-68,600621071;54455293,7
34139;La Paz;-17,332387265;-68,627025898;54052037,6
34140;La Paz;-17,342861197;-68,620014512;53944620,3
34141;La Paz;-17,32551203;-68,62531013;54113834,4
34142;La Paz;-17,41964579;-68,661887456;53286452,6
34143;La Paz;-17,317927495;-68,698829043;54290247,9
34147;La Paz;-17,274093445;-68,76031801;54797138,3
34148;La Paz;-17,201781973;-68,801913204;55551669,5
34149;La Paz;-17,242348983;-68,797729348;55158217,7
34151;La Paz;-17,27978189;-68,825534951;54847215,6
34152;La Paz;-17,151848502;-68,823643581;56066017,3
34154;La Paz;-17,254484725;-68,768018288;54995138,7
34155;La Paz;-17,308478674;-68,854432015;54621110,9
34156;La Paz;-17,797108158;-68,871737942;50058343,7
34157;La Paz;-17,755143231;-68,921510823;50512786,1
34163;La Paz;-17,791804903;-68,938005449;50193515
34164;La Paz;-17,774451162;-68,897418957;50301281,2
34167;La Paz;-17,765301361;-68,905629438;50397073,5
34172;La Paz;-17,572652748;-68,504465237;51684975,7
34174;La Paz;-17,538413862;-68,54123732;52038740,3
34182;La Paz;-17,572678713;-68,557185399;51743745,9
34188;La Paz;-17,491232418;-68,484213242;52404600,6
34193;La Paz;-17,532308416;-68,566341119;52123997,6
34198;La Paz;-17,619644966;-68,463647306;51215523
34199;La Paz;-17,542324008;-68,524154675;51983430,2
34202;La Paz;-17,548707967;-68,485766213;51882360,7
34207;La Paz;-17,579821999;-68,487025567;51600877,6
34210;La Paz;-17,571860044;-68,520782885;51710196,2
34214;La Paz;-17,555765777;-68,48251676;51814608,1
34215;La Paz;-17,523958473;-68,502299064;52126333,2
34216;La Paz;-17,524548642;-68,473784248;52089078,1
34220;La Paz;-17,59971374;-68,445712913;51377321,4
34226;La Paz;-17,542734755;-68,447668022;51895392,1
34227;La Paz;-17,552470634;-68,545250874;51914804,4
34229;La Paz;-17,614927576;-68,478320784;51273344,1
34230;La Paz;-17,926600498;-69,039291998;49073645,3
34231;La Paz;-17,655556273;-68,592425131;51026957,2
34232;La Paz;-17,688177074;-68,683750385;50832878,1
34233;La Paz;-17,951919779;-69,016506656;48808824,7
34235;La Paz;-17,675775182;-68,656772425;50915138,5
34236;La Paz;-17,797845372;-68,757327284;49913486,6
34237;La Paz;-17,64525425;-68,586219804;51113978,5
34239;La Paz;-17,865914573;-68,845506991;49392095,7
34240;La Paz;-17,782138334;-68,750727796;50049730,3
34241;La Paz;-17,66345082;-68,60787509;50972188,2
34242;La Paz;-17,635562749;-68,567040376;51181040,4
34243;La Paz;-17,772657087;-68,763565664;50151665,4
34245;La Paz;-17,616186215;-68,551565672;51340454,6
34246;La Paz;-17,647550599;-68,569256881;51074316,4
34247;La Paz;-17,819736355;-68,761326095;49717724,9
34248;La Paz;-17,642648551;-68,598034877;51150980,8
34249;La Paz;-17,874469024;-68,870644499;49343374
34251;La Paz;-17,848223651;-68,885964402;49603847,6
34252;La Paz;-17,660026586;-68,625969897;51023877,7
34253;La Paz;-17,624201922;-68,582915856;51302336,7
34254;La Paz;-17,602450194;-68,558214525;51473065,8
34255;La Paz;-17,634274811;-68,623596804;51256692,5
34257;La Paz;-17,820245485;-68,837707166;49802744,9
34260;La Paz;-17,611749624;-68,521259235;51347708,1
34262;La Paz;-17,81477557;-68,842464337;49858909
34263;La Paz;-17,847103863;-68,838844335;49557030
34265;La Paz;-17,864366262;-68,804979156;49359179,2
34266;La Paz;-17,63436131;-68,604785194;51234317,6
34267;La Paz;-17,631505177;-68,561790275;51212207,8
34268;La Paz;-17,65916078;-68,608322022;51011834,8
34269;La Paz;-17,81165526;-68,819239603;49859540,3
34270;La Paz;-17,636625014;-68,586707966;51193227,3
34271;La Paz;-17,796392924;-68,743699992;49911162
34272;La Paz;-17,852322362;-68,858137702;49532132,7
34273;La Paz;-17,876410653;-68,837507185;49286374,9
34274;La Paz;-17,85050603;-68,839295279;49526298,7
34275;La Paz;-17,826604117;-68,793989121;49692426,2
34276;La Paz;-17,868695221;-68,872533887;49398777,5
34277;La Paz;-17,818769393;-68,766050631;49731961,1
34278;La Paz;-17,491462071;-68,4911851;52410467,5
34279;La Paz;-17,480979767;-68,749320074;52834684,1
34280;La Paz;-17,482826436;-68,717536547;52773653,6
34281;La Paz;-17,456460984;-68,74056921;53051610,8
34282;La Paz;-17,444406551;-68,73829995;53161162,7
34284;La Paz;-17,45992948;-68,750280075;53032843,4
34285;La Paz;-17,468561487;-68,728514158;52921755,3
34286;La Paz;-17,485400715;-68,762888728;52812344,4
34288;La Paz;-17,458293234;-68,72859051;53017737,9
34289;La Paz;-17,431895725;-68,739465239;53279915
34290;La Paz;-17,438751628;-68,749761434;53230376,6
34291;La Paz;-17,413274149;-68,695515644;53392154,8
34293;La Paz;-17,440746383;-68,690038257;53128253,4
34295;La Paz;-17,419591826;-68,737373051;53392178,1
34297;La Paz;-17,382704345;-68,744600705;53748758,8
34298;La Paz;-17,419059045;-68,715771059;53366488,4
34299;La Paz;-17,370384101;-68,74480486;53864868,8
34301;La Paz;-17,440156949;-68,763485047;53236880,2
34302;La Paz;-17,539384305;-68,838561185;52414232,7
34303;La Paz;-17,535263715;-68,776602955;52365609,4
34306;La Paz;-17,456490293;-68,775664108;53101238,1
34307;La Paz;-17,533224351;-68,789643992;52402720,4
34309;La Paz;-17,734400367;-68,794115977;50540593,3
34310;La Paz;-17,742035491;-68,827189551;50511423,8
34312;La Paz;-17,731625724;-68,811017782;50587285,2
34314;La Paz;-17,719657158;-68,749952808;50622444,5
34316;La Paz;-17,698109028;-68,75583473;50828046,3
34317;La Paz;-17,665623991;-68,711699013;51073332,9
34319;La Paz;-17,464652851;-68,787895087;53042305,6
34320;La Paz;-17,477968802;-68,806162822;52943781,3
34323;La Paz;-17,467310898;-68,854480967;53115623
34329;La Paz;-17,473732678;-68,837452461;53029592,4
34330;La Paz;-17,433872121;-68,801833823;53351959,1
34331;La Paz;-17,463400984;-68,84906985;53144345,5
34343;La Paz;-17,390989424;-68,838586589;53812475,8
34345;La Paz;-17,423082142;-68,816735746;53475872,5
34349;La Paz;-17,469285876;-68,917692923;53194293,4
34351;La Paz;-17,484985264;-69,004097974;53184055
34352;La Paz;-17,519585403;-68,880223365;52661387,2
34354;La Paz;-17,45868832;-68,862819234;53209659,7
34355;La Paz;-17,485970374;-68,900724607;53009868,7
34360;La Paz;-17,343043467;-69,033827377;54597107,5
34361;La Paz;-17,359419501;-69,03320362;54438106,1
34362;La Paz;-17,357384082;-69,073229676;54529901,8
34365;La Paz;-17,365995049;-68,986925074;54293754,9
34366;La Paz;-17,344021746;-69,076164112;54664551,7
34367;La Paz;-17,377613518;-68,931266703;54088393,9
34368;La Paz;-17,350552062;-69,040021027;54535788,6
34369;La Paz;-17,370208217;-68,94237795;54177649,6
34370;La Paz;-17,337170135;-69,062895422;54706507,5
34371;La Paz;-17,311570618;-69,026806052;54888224,8
34373;La Paz;-17,327143237;-69,082766628;54840256,9
34375;La Paz;-17,480523917;-68,625206444;52673244,5
34388;La Paz;-17,555838912;-68,719740878;52097831,1
34392;La Paz;-17,505005311;-68,705076126;52550469,9
34395;La Paz;-17,613422809;-68,72718321;51574111,8
34396;La Paz;-17,611820661;-68,741766183;51607556
34398;La Paz;-17,681016591;-68,762446917;50993934
34400;La Paz;-17,611595628;-68,681212778;51533598,6
34401;La Paz;-17,555975398;-68,773111269;52167694,3
34407;La Paz;-17,47962669;-68,589487982;52636521,9
34409;La Paz;-17,461908206;-68,618026109;52836246,3
34415;La Paz;-17,429404927;-68,646001086;53174281,2
34416;La Paz;-17,564101129;-68,592098009;51862852,9
34417;La Paz;-17,588598837;-68,644475164;51700496,6
34418;La Paz;-17,555660836;-68,595441112;51944262,8
34419;La Paz;-17,552330002;-68,602622991;51983436,4
34420;La Paz;-17,563616114;-68,621588123;51902550,7
34421;La Paz;-17,57655665;-68,62897575;51792498,1
34422;La Paz;-17,598406885;-68,585359274;51540804
34423;La Paz;-17,581748615;-68,616343554;51729671,8
34424;La Paz;-17,60415421;-68,632913526;51543703,8
34425;La Paz;-17,580047008;-68,58181858;51704709,2
34426;La Paz;-17,54225636;-68,588735161;52059327,1
34427;La Paz;-17,636715116;-68,705062168;51331453,8
34428;La Paz;-17,624455154;-68,62987493;51353929
34431;La Paz;-17,350980418;-68,576831801;53810625,8
34432;La Paz;-17,364302562;-68,562826961;53668572,8
34433;La Paz;-17,348746009;-68,559250112;53808102
34436;La Paz;-17,388496797;-68,588189261;53477505,1
34439;La Paz;-17,394551013;-68,540932459;53360615,5
34441;La Paz;-17,350467682;-68,535115593;53760686,3
34443;La Paz;-17,365424599;-68,546240023;53636635,2
34444;La Paz;-17,332355998;-68,560263101;53961523
34445;La Paz;-17,359085662;-68,545096464;53693828,2
34446;La Paz;-17,318178445;-68,546173339;54074422,2
34447;La Paz;-17,326725023;-68,569584041;54026277,2
34448;La Paz;-17,323861777;-68,538581339;54011669,4
34449;La Paz;-17,344716951;-68,517966649;53791820,5
34450;La Paz;-17,346591895;-68,545022424;53809433,1
34452;La Paz;-17,23463608;-68,760003608;55170726,5
34453;La Paz;-17,244192997;-68,655583222;54919562,1
34454;La Paz;-17,25959779;-68,615706854;54716698,1
34455;La Paz;-17,222740292;-68,698749683;55187236,2
34456;La Paz;-17,237345538;-68,684124227;55026939,8
34457;La Paz;-17,203963208;-68,74893272;55444254,8
34458;La Paz;-17,189591361;-68,770960332;55616751,5
34459;La Paz;-17,21414746;-68,729555742;55316710,1
34460;La Paz;-17,380756246;-69,025043814;54218268,4
34462;La Paz;-17,394467202;-69,028823729;54093043,6
34463;La Paz;-17,397534674;-69,04841681;54097952,2
34464;La Paz;-17,394262527;-69,000315496;54045622,3
34465;La Paz;-17,386498867;-69,000421649;54120282,9
34466;La Paz;-17,415278592;-69,008146496;53857531,7
34468;La Paz;-17,398272316;-68,971720522;53958585,6
34469;La Paz;-17,43844839;-69,062100619;53728336,8
34470;La Paz;-17,439459168;-68,995532689;53604689,1
34475;La Paz;-17,437865724;-69,116610383;53830846,4
34477;La Paz;-17,430785929;-69,097494546;53864790,6
34479;La Paz;-17,419559907;-69,027098546;53849010,1
34480;La Paz;-17,413845197;-68,921536008;53727109,6
34483;La Paz;-17,410658843;-68,950996276;53805669,9
34484;La Paz;-17,399132786;-68,897573019;53828403,4
34486;La Paz;-17,416032613;-68,905309341;53680178,5
34487;La Paz;-17,452152548;-68,965640594;53434033,2
34488;La Paz;-17,419096707;-68,891708495;53629415,2
34491;La Paz;-17,896695441;-68,803113348;49061517,6
34495;La Paz;-17,699607996;-68,542624994;50573455,9
34497;La Paz;-17,867540208;-68,705942191;49221722,4
34505;La Paz;-17,637784619;-68,535280826;51126263,1
34509;La Paz;-17,686565801;-68,549649113;50698889,7
34510;La Paz;-17,842237669;-68,677106829;49421035,6
34514;La Paz;-17,870084619;-68,757648388;49253991,6
34516;La Paz;-17,908025506;-68,763811879;48915333,4
34517;La Paz;-17,622777517;-68,523651536;51250087,8
34518;La Paz;-17,870148345;-68,779234085;49277254,1
34520;La Paz;-17,878131716;-68,791688975;49218273,8
34521;La Paz;-17,844277826;-68,71138351;49438748,7
34524;La Paz;-17,066272717;-68,532370875;56409543,4
34525;La Paz;-17,022686652;-68,605486119;56935035,1
34526;La Paz;-17,065110771;-68,585006312;56500911,2
34527;La Paz;-16,936109362;-68,612336495;57770085,6
34528;La Paz;-16,952678477;-68,611139161;57610084,7
34529;La Paz;-17,073713979;-68,563792172;56387018,4
34530;La Paz;-17,048696255;-68,510495469;56542132,7
34531;La Paz;-16,960920122;-68,679261387;57646629,6
34532;La Paz;-17,009447394;-68,592143793;57039266,7
34533;La Paz;-17,023267232;-68,632548766;56973290,8
34534;La Paz;-16,982143685;-68,661142077;57412709,2
34535;La Paz;-16,990793526;-68,640238157;57295139
34536;La Paz;-16,977969466;-68,701938969;57522450,9
34537;La Paz;-16,984385061;-68,552059082;57213030,6
34538;La Paz;-16,933734409;-68,671582721;57893841
34539;La Paz;-16,95740207;-68,586154976;57523934,2
34540;La Paz;-16,951002733;-68,636733391;57668948,3
34541;La Paz;-16,996329794;-68,678953493;57307296,4
34548;La Paz;-16,984517102;-68,614174381;57311869,9
34551;La Paz;-17,031949709;-68,544342112;56751264,9
34552;La Paz;-17,013659224;-68,541127891;56919020,3
34553;La Paz;-17,00914335;-68,498838448;56896860,5
34554;La Paz;-17,049961933;-68,463416806;56460937,5
34555;La Paz;-17,212960202;-69,002709751;55798006,3
34556;La Paz;-17,282432036;-69,123577529;55352487
34557;La Paz;-17,174344496;-69,020707614;56206930,4
34560;La Paz;-17,158691622;-68,9970368;56313973,4
34562;La Paz;-17,172694453;-69,094148455;56366521,5
34563;La Paz;-17,167865726;-69,079078002;56383784,1
34564;La Paz;-17,207156957;-69,070103449;55982608,1
34566;La Paz;-17,249942617;-68,928585407;55306887,8
34569;La Paz;-17,237524725;-68,983017119;55523978,2
34571;La Paz;-17,228711915;-69,066751033;55766162,2
34573;La Paz;-17,251825289;-69,049154091;55508012,3
34574;La Paz;-17,21074709;-69,037671891;55885326,6
34580;La Paz;-17,22697556;-69,132865325;55912527,4
34581;La Paz;-17,248084081;-69,123267519;55687109,5
34582;La Paz;-16,830211969;-68,641432336;58834791,7
34583;La Paz;-16,872596701;-68,669036078;58476348,9
34584;La Paz;-16,853607889;-68,732020675;58773931,7
34585;La Paz;-16,8970749;-68,678492409;58257815,9
34586;La Paz;-16,840015091;-68,702077748;58850030,7
34587;La Paz;-16,856727517;-68,668218769;58627546
34588;La Paz;-16,916275881;-68,634511918;57997137,7
34589;La Paz;-17,030992819;-68,680908358;56979545,3
34590;La Paz;-17,027625294;-68,766405414;57158488,3
34595;La Paz;-16,992945597;-68,750899029;57464435,7
34596;La Paz;-16,988900775;-68,795660402;57583738,1
34597;La Paz;-17,072162503;-68,803478617;56795785,6
34598;La Paz;-17,027398576;-68,735116487;57106085,4
34599;La Paz;-17,017112304;-68,843408802;57398701,1
34600;La Paz;-17,037740047;-68,754666614;57040829,6
34601;La Paz;-17,122160266;-68,719590994;56174617,9
34602;La Paz;-17,114115328;-68,78987005;56369494,5
34603;La Paz;-17,159272184;-68,779896536;55920697,6
34607;La Paz;-17,102871151;-68,826557738;56541279,1
34609;La Paz;-17,066235255;-68,865452041;56964342
34611;La Paz;-17,117599578;-68,77968854;56318706,1
34612;La Paz;-17,105910397;-68,742360609;56367336,2
34613;La Paz;-17,114170427;-68,772583063;56339419,4
34614;La Paz;-17,111492522;-68,738463628;56307536,2
34616;La Paz;-17,109648476;-68,747633537;56340486,4
34617;La Paz;-17,12412585;-68,753339436;56211813,1
34627;La Paz;-16,9310183;-68,726830194;58017400,3
34632;La Paz;-16,942062667;-68,701500013;57866206,5
34634;La Paz;-16,934662388;-68,703926782;57941579,2
34635;La Paz;-16,923537386;-68,715375892;58068912,9
34638;La Paz;-16,980475573;-68,730192149;57547729,8
34639;La Paz;-16,955257286;-68,730098741;57789966,2
34640;La Paz;-16,897485761;-68,704295511;58299857,5
34641;La Paz;-16,887785187;-68,706381476;58397053,3
34642;La Paz;-16,902215896;-68,740880011;58320539,5
34649;La Paz;-16,883574886;-68,675886957;58382967,6
34650;La Paz;-16,904800983;-68,71484528;58248369,1
34651;La Paz;-16,869795306;-68,714895946;58585999,2
34652;La Paz;-17,141648981;-68,830899937;56176404,5
34653;La Paz;-17,086970519;-68,669530239;56427770,2
34654;La Paz;-17,110499888;-68,720340546;56286924,1
