c_manz,lat,long,id_unico
0040670030,-17.8211788459,-63.1911863528,520780670-A
0010350081,-17.7801157463,-63.2243410956,522891085-A
0054110330,-17.7316553643,-63.1573395203,526772889-A
0062070110,-17.7357882314,-63.1367586718,526783328-A
0050880170,-17.7183838707,-63.1837427559,527258166-A
0083178750,-17.8444023181,-63.0711323627,520952186-A
0064850070,-17.7786092782,-63.1398838442,524088518-A
0054110300,-17.7313926438,-63.1563242409,526802382-A
0050880180,-17.7183703067,-63.1830604493,527267792-A
0020110190,-17.7787497851,-63.1569437587,523855845-A
0020090120,-17.7751201057,-63.1495946166,524176974-A
0020110210,-17.7789676931,-63.1589025784,523816665-A
0084989270,-17.8952082077,-63.0920116706,517561059-A
0010280070,-17.7746255497,-63.2124053693,523387380-A
0050880181,-17.7179836593,-63.1820060299,527305464-A
0050880200,-17.7193175183,-63.1818147492,527224787-A
0050880092,-17.7194560899,-63.1829259506,527201845-A
0040670060,-17.8199275309,-63.1907536938,520863715-A
0063535880,-17.7490118161,-63.1026243763,526409319-A
0040670070,-17.8197965656,-63.1899882417,520881907-A
0083187830,-17.8516368100,-63.0747223966,520460499-A
0040670080,-17.8196083016,-63.1890498626,520905921-A
0040670090,-17.8210285638,-63.1887660389,520821894-A
0064850110,-17.7801133936,-63.1438350377,523943532-A
0084989280,-17.8949748499,-63.0913771790,517583942-A
0064850060,-17.7783302709,-63.1417642173,524081070-A
0040670100,-17.8211272288,-63.1879452655,520826629-A
0064850200,-17.7809626481,-63.1393413404,523950073-A
0053830010,-17.7268269499,-63.1926675236,526617016-A
0020110090,-17.7769369202,-63.1541486532,524004755-A
0054110630,-17.7346012002,-63.1560288851,526606746-A
0053770350,-17.7305233071,-63.1445932148,527008561-A
0062070200,-17.7364037079,-63.1387594560,526719086-A
0064850210,-17.7801155931,-63.1372301228,524030232-A
0064850230,-17.7813523928,-63.1367394795,523960196-A
0040670200,-17.8203090760,-63.1847351312,520919557-A
0050850110,-17.7285965399,-63.1432968923,527145122-A
0015080270,-17.7574669949,-63.1922704597,524715212-A
0084370080,-17.8416791151,-63.1195720457,520468869-A
0054110280,-17.7317861499,-63.1547263248,526798630-A
0054110270,-17.7325265421,-63.1552822456,526745394-A
00832811270,-17.9112462180,-63.0585672147,517039676-A
0083289620,-17.8703821435,-63.0842110137,519184610-A
0062090300,-17.7849693464,-63.1475249374,523594613-A
0062209030,-17.7185447487,-63.1109710059,528189353-A
0040670210,-17.8201505219,-63.1859104168,520913839-A
0054280420,-17.7245118173,-63.1362031188,527491011-A
0083287670,-17.8660452327,-63.0808513751,519495465-A
0023860110,-17.7523895163,-63.1693939144,525327935-A
0054110640,-17.7356464320,-63.1548773597,526556721-A
0054110650,-17.7359590097,-63.1540996351,526547389-A
0010240420,-17.7709181657,-63.1993563502,523787412-A
0062090320,-17.7840908215,-63.1452965127,523678262-A
0053830340,-17.7329047208,-63.1800239218,526401600-A
0083268690,-17.8629545807,-63.1069144982,519332937-A
0055070160,-17.7459750680,-63.1530484807,525938899-A
0040620010,-17.8049391725,-63.1836112609,521884632-A
0054280480,-17.7259222084,-63.1384136404,527374681-A
0015080100,-17.7569095096,-63.1941199058,524725859-A
0040670150,-17.8221031024,-63.1851188464,520803651-A
0040670160,-17.8214889911,-63.1849103597,520844344-A
0040670170,-17.8213322028,-63.1860646095,520838790-A
0015080110,-17.7566720724,-63.1934424111,524749410-A
0050980010,-17.7417775876,-63.1782182872,525872904-A
0055070170,-17.7464167863,-63.1522163330,525922306-A
0050980030,-17.7432423198,-63.1782633420,525781231-A
0040670220,-17.8195277331,-63.1859628197,520951632-A
0040670040,-17.8215177934,-63.1899197563,520776436-A
0015080240,-17.7560484218,-63.1918314381,524809084-A
0023870240,-17.7811297092,-63.1589492133,523682179-A
0050980040,-17.7420580892,-63.1769617415,525871741-A
0050980060,-17.7426072080,-63.1754054705,525857766-A
0015080260,-17.7567208877,-63.1919775963,524765388-A
0040620050,-17.8059612466,-63.1823334502,521838216-A
0012668020,-17.7689352021,-63.2137974088,523722913-A
0083178110,-17.8386205700,-63.0679292741,521349734-A
0050980100,-17.7433824830,-63.1748403783,525816890-A
0015080290,-17.7583101963,-63.1929063789,524654550-A
0040670120,-17.8201532380,-63.1872412870,520896107-A
0055070140,-17.7460503184,-63.1546685916,525913145-A
0055070090,-17.7446196611,-63.1522301591,526033703-A
0015080370,-17.7555294447,-63.1897502086,524868355-A
0062080140,-17.7509850877,-63.1481708202,525691491-A
0062209020,-17.7180359698,-63.1105189469,528226823-A
0062130370,-17.7787889867,-63.1209052658,524327168-A
0050890110,-17.7273590834,-63.1720015826,526850461-A
0082570020,-17.8418031019,-63.0965181395,520770233-A
0050890100,-17.7279994174,-63.1722401907,526807519-A
0055070130,-17.7457476059,-63.1552777682,525924016-A
0050880098,-17.7255224602,-63.1827216504,526826472-A
0040690040,-17.8176475034,-63.1751709546,521210284-A
0015080300,-17.7579766733,-63.1920287592,524686673-A
0083268190,-17.8568008873,-63.1054915404,519729419-A
0084986690,-17.8871185678,-63.0960309357,518000795-A
0084989460,-17.8965605509,-63.0907381901,517495791-A
0050980130,-17.7416955477,-63.1735456672,525938560-A
0050930030,-17.7400031499,-63.1523974599,526318231-A
0050980131,-17.7398717916,-63.1759672038,526020593-A
0010280170,-17.7770527341,-63.2115054500,523248314-A
0020090270,-17.7780969149,-63.1526457021,523952645-A
0082590020,-17.8375444715,-63.1122523262,520820930-A
0023870250,-17.7823069449,-63.1588894166,523610079-A
0050980150,-17.7398691585,-63.1773890614,526002341-A
0050970070,-17.7359501024,-63.1802287973,526209413-A
0015080350,-17.7568800107,-63.1899745174,524781503-A
0050980160,-17.7382614068,-63.1748834480,526134791-A
0050980161,-17.7395352005,-63.1727484134,526083227-A
0040620080,-17.8069617143,-63.1823272420,521776415-A
0040650520,-17.8171402103,-63.1825995708,521143552-A
0040620060,-17.8060087289,-63.1834656733,521820381-A
0062059410,-17.7190618301,-63.1146176865,528109850-A
0050980170,-17.7386522654,-63.1701099037,526172324-A
0015080390,-17.7541582466,-63.1896821538,524954471-A
0015080380,-17.7548284040,-63.1896782044,524912865-A
0015080440,-17.7556399099,-63.1889890675,524871370-A
0015080450,-17.7563760361,-63.1886867019,524829546-A
0040620070,-17.8070121147,-63.1833993221,521759188-A
0040620110,-17.8081836650,-63.1811584792,521716230-A
0040620120,-17.8081301477,-63.1822978730,521704537-A
0050980180,-17.7400029748,-63.1706748856,526081014-A
0015080400,-17.7542188719,-63.1887547531,524962737-A
0040620030,-17.8048050283,-63.1810582387,521926517-A
0015080430,-17.7557483121,-63.1882416268,524874337-A
0040690020,-17.8160343535,-63.1752080580,521309445-A
0050980200,-17.7430731387,-63.1718192022,525875303-A
0040690010,-17.8148327433,-63.1746362592,521391231-A
0040620090,-17.8068936795,-63.1809920892,521798198-A
0050990010,-17.7435132537,-63.1619074823,525976612-A
0062120110,-17.7749864304,-63.1274862859,524475621-A
0050970131,-17.7372559098,-63.1821265892,526103608-A
0083195780,-17.8574359411,-63.0694104841,520177115-A
0020090390,-17.7796306644,-63.1508659924,523881056-A
0020090400,-17.7790626590,-63.1516151201,523906382-A
0015080340,-17.7575514126,-63.1900921594,524738250-A
0015080330,-17.7589741691,-63.1903751558,524646161-A
0083150410,-17.8358353407,-63.1108098042,520945274-A
0083180096,-17.8472939556,-63.0801220883,520653851-A
0065010160,-17.7468376670,-63.1093375040,526455989-A
0062120130,-17.7754039494,-63.1259867934,524469527-A
0050900390,-17.7299084340,-63.1612657366,526830674-A
00832811090,-17.9086329082,-63.0606560105,517170196-A
0050888090,-17.7185492312,-63.1806665950,527287454-A
0040620140,-17.8091112607,-63.1833504405,521630002-A
0050990110,-17.7468036450,-63.1603233680,525792810-A
0050990090,-17.7457740298,-63.1587801268,525876823-A
0040620150,-17.8091061438,-63.1822802203,521644411-A
0050889000,-17.7200450537,-63.1836042340,527156403-A
0050880093,-17.7204509336,-63.1823965471,527146658-A
0050990100,-17.7468302726,-63.1591929762,525805857-A
0040620160,-17.8090790079,-63.1813681929,521658101-A
0050970170,-17.7376187977,-63.1851952010,526041342-A
0030730150,-17.8027173744,-63.1646081178,522272232-A
0040690030,-17.8160424999,-63.1741593891,521322789-A
0040690050,-17.8184393955,-63.1750600462,521162836-A
0040690060,-17.8178516254,-63.1735746961,521218765-A
0040620170,-17.8099390209,-63.1820600351,521595809-A
0050880095,-17.7214100965,-63.1835205866,527072406-A
0020030261,-17.7590982571,-63.1632772196,524991130-A
0050990120,-17.7461067421,-63.1600578862,525839545-A
0020090310,-17.7781861816,-63.1509171954,523969799-A
0023870310,-17.7833710624,-63.1563706347,523577271-A
0040690140,-17.8172105395,-63.1719782622,521279454-A
0063620270,-17.7542834322,-63.1090580440,525998620-A
0050990400,-17.7493421050,-63.1579491580,525666073-A
0082570040,-17.8431965053,-63.1021170271,520609559-A
0050910240,-17.7347511904,-63.1491528328,526686659-A
0050990140,-17.7457332416,-63.1610679405,525849613-A
0050970133,-17.7390674462,-63.1821158121,525991026-A
0050990430,-17.7503593666,-63.1588614091,525591043-A
0082590030,-17.8382220811,-63.1122861563,520778835-A
0050880094,-17.7215879401,-63.1824985509,527074488-A
0040690110,-17.8167558433,-63.1693142208,521342741-A
0040690130,-17.8178120908,-63.1714794259,521248895-A
0050900040,-17.7264274999,-63.1641359844,527010102-A
0040690080,-17.8186122218,-63.1720813531,521191527-A
0020090360,-17.7790938312,-63.1495941616,523930981-A
0040690170,-17.8158373654,-63.1714287591,521371527-A
0010240520,-17.7718154954,-63.1995298360,523729429-A
0075048010,-17.7768651702,-63.1072110201,524626601-A
0050880096,-17.7230719430,-63.1827503407,526978773-A
0030730200,-17.8012040991,-63.1596067905,522431694-A
0050970135,-17.7396130841,-63.1834715928,525939533-A
0040690150,-17.8164873751,-63.1709442025,521337781-A
0040690160,-17.8155101530,-63.1702604897,521407172-A
00832811150,-17.9094146368,-63.0582423751,517155652-A
0062210030,-17.7422728072,-63.1173116522,526634557-A
0020090370,-17.7789841054,-63.1502545000,523929104-A
0030730330,-17.8041018409,-63.1577971292,522276488-A
0040620190,-17.8110243904,-63.1827413154,521519723-A
0040620200,-17.8121364140,-63.1831808698,521445177-A
0040620210,-17.8135191877,-63.1844700548,521342699-A
0010240530,-17.7718980572,-63.1990703897,523730283-A
0084380390,-17.8281103334,-63.1141673380,521375404-A
0050990130,-17.7454134450,-63.1597927083,525886054-A
0084640170,-17.8276454187,-63.1067008268,521503704-A
0040620220,-17.8150094033,-63.1836228854,521261746-A
0014558000,-17.7940173228,-63.2279510463,521980747-A
0020030320,-17.7603256831,-63.1615311256,524937750-A
0040620240,-17.8114663021,-63.1812542099,521511997-A
0053850150,-17.7461092814,-63.1623988053,525808956-A
0023870314,-17.7821353843,-63.1557709279,523661629-A
0040690031,-17.8169101634,-63.1738114592,521273787-A
0020120260,-17.7858681345,-63.1638562892,523324431-A
0062058430,-17.7165781605,-63.1254616783,528123410-A
0020180060,-17.7607182950,-63.1700360688,524802492-A
0053850180,-17.7445421316,-63.1624723215,525905353-A
0010460010,-17.7557902471,-63.1979878366,524745270-A
0010460030,-17.7556950256,-63.1971365875,524762230-A
0050889010,-17.7209123559,-63.1843961005,527092152-A
0040690220,-17.8153146140,-63.1733349292,521378643-A
0084640050,-17.8268759167,-63.1027659330,521603596-A
0040690230,-17.8143323100,-63.1732511684,521440434-A
0040690240,-17.8136625962,-63.1735992889,521477216-A
0082580190,-17.8412381477,-63.1050695339,520690212-A
0010460040,-17.7551024180,-63.1965672602,524806460-A
0040690250,-17.8130711070,-63.1739691928,521508882-A
0050978000,-17.7401018703,-63.1810788486,525940090-A
0050910290,-17.7339726580,-63.1504294516,526718463-A
0040620180,-17.8101203968,-63.1833486823,521567620-A
0053850240,-17.7448628435,-63.1662472507,525836392-A
0010460090,-17.7552995794,-63.1947973124,524817156-A
0014390260,-17.7757125484,-63.2038879995,523430700-A
0040690200,-17.8152231958,-63.1719070972,521403146-A
0050888060,-17.7253566180,-63.1811251552,526857390-A
0082590060,-17.8378076532,-63.1150617350,520767165-A
0082590070,-17.8389191041,-63.1145181230,520706128-A
0063630651,-17.7657977845,-63.0942203777,525481645-A
0065009070,-17.7542446618,-63.1025421310,526086530-A
0050910320,-17.7367799573,-63.1532371797,526507570-A
0040620390,-17.8084284952,-63.1779258579,521743669-A
0050889020,-17.7214684194,-63.1844608672,527056662-A
0040690070,-17.8193310480,-63.1724653749,521142061-A
0010460070,-17.7547793253,-63.1958615446,524835701-A
0053850340,-17.7470703550,-63.1636342840,525733199-A
0053850260,-17.7468271798,-63.1670177799,525704335-A
0040620310,-17.8107011729,-63.1790682938,521588107-A
0053850320,-17.7478576799,-63.1647777175,525669431-A
0050888070,-17.7251292628,-63.1805149072,526879422-A
0063630440,-17.7602934174,-63.0917851554,525853889-A
0053850160,-17.7458167431,-63.1631480302,525817390-A
0053850350,-17.7481335427,-63.1640507939,525661746-A
0062130070,-17.7755818355,-63.1236902729,524488748-A
0053850330,-17.7467890795,-63.1643640384,525741186-A
0010460080,-17.7541786212,-63.1953150849,524880139-A
0040690190,-17.8159482884,-63.1729152173,521345041-A
0063638020,-17.7569096973,-63.0941437973,526032040-A
0082600420,-17.8454254096,-63.1233672982,520187841-A
0050889080,-17.7215609380,-63.1852517219,527040712-A
0053850490,-17.7500805742,-63.1660082445,525515366-A
0023870300,-17.7841473304,-63.1578403913,523509925-A
0082550883,-17.8365537693,-63.0950014796,521112864-A
0082590080,-17.8395684773,-63.1146499314,520664456-A
0082560029,-17.8420644779,-63.0927080910,520805343-A
0082578000,-17.8410290747,-63.1008505285,520759624-A
0063630430,-17.7608443091,-63.0931728872,525801566-A
0050970120,-17.7392594644,-63.1793130956,526015354-A
0010460140,-17.7531185771,-63.1931098858,524974646-A
0053850520,-17.7505987920,-63.1669534292,525470889-A
0053850450,-17.7508551526,-63.1644605926,525487393-A
0040620380,-17.8087326471,-63.1785448274,521716709-A
0053850460,-17.7506488676,-63.1653823118,525488213-A
0040620230,-17.8128666928,-63.1808989016,521430110-A
0074070350,-17.7914472876,-63.1260781188,523476916-A
0053850480,-17.7494088443,-63.1662302911,525554199-A
0050889030,-17.7220391573,-63.1844875910,527020749-A
0040620370,-17.8089411175,-63.1791966779,521695231-A
0053850530,-17.7497751754,-63.1681987914,525505853-A
0063620511,-17.7581762266,-63.1057019105,525801782-A
0010460120,-17.7551436547,-63.1940700376,524836283-A
0050889060,-17.7237509117,-63.1845844133,526912834-A
0030740050,-17.7994039163,-63.1550700652,522602767-A
0020100160,-17.7830108278,-63.1527291476,523647389-A
0010460150,-17.7538032731,-63.1926628226,524937871-A
0030740100,-17.7979700065,-63.1550586734,522691543-A
0083180120,-17.8474702542,-63.0790912164,520656929-A
0084989440,-17.8960823595,-63.0894477592,517542552-A
0053840210,-17.7427683713,-63.1705826661,525910288-A
0050900460,-17.7306732937,-63.1642625340,526744303-A
0050889050,-17.7231918867,-63.1845640332,526947930-A
0020120020,-17.7807365036,-63.1631952620,523650844-A
0020120040,-17.7803975766,-63.1601079399,523712314-A
0040620400,-17.8082342310,-63.1772787731,521764205-A
0083178160,-17.8411757881,-63.0626760131,521263868-A
0083178170,-17.8418116141,-63.0628545074,521222500-A
0053840220,-17.7438528510,-63.1710206200,525837196-A
0040620340,-17.8104378670,-63.1780699595,521617543-A
0050970200,-17.7383130082,-63.1859208359,525988754-A
0050889070,-17.7230941968,-63.1854431592,526942693-A
0083187850,-17.8507877610,-63.0756626665,520499833-A
0040620270,-17.8090455385,-63.1801774991,521675854-A
0034350020,-17.7935226068,-63.1599106154,522902637-A
0053840250,-17.7440125944,-63.1695434774,525846436-A
0040620410,-17.8096484824,-63.1773455804,521675890-A
0053840260,-17.7443295221,-63.1685096367,525840158-A
0020120030,-17.7805676195,-63.1616470819,523681601-A
0053840340,-17.7450865169,-63.1680891138,525798575-A
0083178210,-17.8441612456,-63.0638270298,521065426-A
0071298140,-17.8004656326,-63.1047993734,523202318-A
0050889100,-17.7249138994,-63.1845782092,526840451-A
0020100210,-17.7820907054,-63.1520650465,523713054-A
00832811130,-17.9096723712,-63.0598096469,517118484-A
0053840360,-17.7466146731,-63.1693959805,525686647-A
0020050380,-17.7618665492,-63.1518120936,524969092-A
0050889120,-17.7250685018,-63.1857063447,526816279-A
0020100330,-17.7838724778,-63.1555219822,523557382-A
0062058310,-17.7192772520,-63.1179319500,528053416-A
0050880060,-17.7236940054,-63.1896083269,526851671-A
0053840380,-17.7481897240,-63.1695672946,525586560-A
0020100120,-17.7819003598,-63.1505022350,523745361-A
0050900410,-17.7286742697,-63.1622195304,526895099-A
0051000070,-17.7521824933,-63.1595992034,525468261-A
0083187280,-17.8521429467,-63.0831892588,520315320-A
0071240170,-17.7888509366,-63.1373429308,523488672-A
0050900490,-17.7284785935,-63.1641301500,526882552-A
0063390290,-17.7437050340,-63.1399683468,526250127-A
0050900110,-17.7284725369,-63.1593194760,526945184-A
0051000140,-17.7511888173,-63.1569359045,525564626-A
0050900370,-17.7318513281,-63.1617769845,526703213-A
0050900360,-17.7312141442,-63.1596958255,526769796-A
0053840410,-17.7482325377,-63.1719019355,525553573-A
0050960320,-17.7308758760,-63.1772129867,526564213-A
0023860100,-17.7521756689,-63.1676230773,525364249-A
0071240270,-17.7901654675,-63.1391508087,523383600-A
0050900560,-17.7332242021,-63.1632093809,526599280-A
0030710030,-17.7995339279,-63.1735833688,522350926-A
0030710060,-17.7994968348,-63.1723507205,522369435-A
0020100270,-17.7818452490,-63.1551838157,523687295-A
0050889090,-17.7254786123,-63.1847120438,526803543-A
0062060220,-17.7306465595,-63.1361903185,527110021-A
0050880110,-17.7161727653,-63.1851997136,527377275-A
0020050310,-17.7615530348,-63.1535608484,524965681-A
0020120080,-17.7816090644,-63.1642009557,523583621-A
0050960220,-17.7273261146,-63.1781892196,526772609-A
0020050280,-17.7621724230,-63.1545303951,524914611-A
0040620320,-17.8109125274,-63.1797095058,521566590-A
0083187240,-17.8539003676,-63.0852389700,520179992-A
0053780280,-17.7213526896,-63.1512158367,527492962-A
0053840440,-17.7495024175,-63.1701517885,525497412-A
0040620250,-17.8111779397,-63.1803301853,521542002-A
0040620260,-17.8102521921,-63.1807399784,521593836-A
0051000080,-17.7527817126,-63.1598335957,525428013-A
0050960240,-17.7275728090,-63.1763368699,526781162-A
0040620330,-17.8118610097,-63.1785290419,521523519-A
0051000040,-17.7491257153,-63.1570459253,525691264-A
0023860150,-17.7531310091,-63.1688992068,525288321-A
0024530250,-17.7745518985,-63.1533727417,524162626-A
0053780620,-17.7331763334,-63.1490674150,526785627-A
0051000280,-17.7485012292,-63.1536998309,525773594-A
0051000290,-17.7501692736,-63.1548452920,525655138-A
0051000180,-17.7492309350,-63.1564568111,525692401-A
0050930170,-17.7392566008,-63.1567644000,526307883-A
0020170070,-17.7602885082,-63.1667599366,524871866-A
0020170080,-17.7611747546,-63.1647589157,524842969-A
0053800270,-17.7239772470,-63.1751002165,527021021-A
0020170090,-17.7619078714,-63.1666339069,524773029-A
0020060240,-17.7629309819,-63.1534100083,524882220-A
0051000320,-17.7533625971,-63.1574756561,525422677-A
0020170110,-17.7625227105,-63.1653921150,524751082-A
0020140050,-17.7725358384,-63.1618791900,524176124-A
0050920240,-17.7436389496,-63.1465609196,526168371-A
0050920060,-17.7426524487,-63.1508903686,526173285-A
0053780460,-17.7264220607,-63.1458698036,527246919-A
0020170290,-17.7646006379,-63.1661816102,524611880-A
0050920050,-17.7417947366,-63.1524640520,526206087-A
0083178890,-17.8470209994,-63.0613683686,520923423-A
0050930180,-17.7397084820,-63.1583159752,526259658-A
0053780420,-17.7257870580,-63.1437461802,527313924-A
0064470110,-17.7268657014,-63.1220049349,527529221-A
0084989420,-17.8955958329,-63.0881636150,517589737-A
0051000360,-17.7532057382,-63.1550741735,525463707-A
0062100030,-17.7843408411,-63.1431790807,523690652-A
0051000330,-17.7538892304,-63.1578411205,525385232-A
0040630230,-17.8094619072,-63.1734280275,521739067-A
0051000350,-17.7538240335,-63.1554953509,525419850-A
0020170140,-17.7634672721,-63.1637126754,524714405-A
0053800213,-17.7249339170,-63.1772626959,526933540-A
0050920230,-17.7407868467,-63.1460993556,526351450-A
0050920020,-17.7406691251,-63.1496942906,526312005-A
0020170190,-17.7652084676,-63.1635527398,524608501-A
0054100250,-17.7405906463,-63.1837455865,525875165-A
0050920030,-17.7413095941,-63.1501009093,526266943-A
0062060070,-17.7300852861,-63.1338029455,527175905-A
0063380470,-17.7272509927,-63.1314611591,527382380-A
0084989410,-17.8953468160,-63.0875254113,517613628-A
0050920070,-17.7431349870,-63.1500726089,526153959-A
0051000380,-17.7520428830,-63.1542747820,525546288-A
0051000400,-17.7508814908,-63.1534809980,525628706-A
0020170220,-17.7641754156,-63.1650045531,524653619-A
0020170240,-17.7635593639,-63.1660229354,524678543-A
0020170230,-17.7639034292,-63.1655360383,524663553-A
0051000410,-17.7502948049,-63.1530910895,525670197-A
0062060080,-17.7307026077,-63.1340763756,527134011-A
0024590250,-17.7605404980,-63.1565063670,524990002-A
0010430330,-17.7508624901,-63.1770003462,525323937-A
0054100380,-17.7420873701,-63.1826231934,525796582-A
0020040070,-17.7635686923,-63.1566914049,524799804-A
0020150050,-17.7700657156,-63.1577564197,524383147-A
0051000430,-17.7527330722,-63.1527047384,525523923-A
0054100350,-17.7413211429,-63.1803288347,525873955-A
0020120210,-17.7845287097,-63.1598303351,523460193-A
0020150010,-17.7658758081,-63.1569456906,524653446-A
0050940080,-17.7357017597,-63.1659078974,526410248-A
0062060140,-17.7318142390,-63.1319425150,527092720-A
0062060090,-17.7313972597,-63.1328163723,527107250-A
0050940110,-17.7353526821,-63.1640370030,526456198-A
0074040050,-17.7896089411,-63.1317499671,523515589-A
0062060290,-17.7332644173,-63.1380852211,526922799-A
0062060300,-17.7318851191,-63.1376463366,527014171-A
0062060330,-17.7325901714,-63.1348528137,527006694-A
0050940061,-17.7356212841,-63.1667936711,526403775-A
00832811120,-17.9091481768,-63.0602158850,517144842-A
0020170360,-17.7658683040,-63.1662077421,524532912-A
0020170390,-17.7662853231,-63.1633646623,524544178-A
0062060180,-17.7313217367,-63.1343448821,527092070-A
0054100430,-17.7437104191,-63.1799030974,525730871-A
0050940340,-17.7374706238,-63.1668495036,526288055-A
0062130030,-17.7729092437,-63.1242675939,524646422-A
0062130050,-17.7746490068,-63.1251546520,524527160-A
0010440090,-17.7479259645,-63.1871263854,525375107-A
0010430160,-17.7450498648,-63.1820912612,525619218-A
0010430120,-17.7445669720,-63.1786066671,525694412-A
0020180080,-17.7611078771,-63.1685431756,524797774-A
0050940350,-17.7367948793,-63.1665277015,526334243-A
0062060350,-17.7336841210,-63.1356866588,526927920-A
0020150190,-17.7677062027,-63.1605344356,524493064-A
0064470180,-17.7279561848,-63.1251641098,527420427-A
0062060370,-17.7345493518,-63.1345752566,526888651-A
0020150210,-17.7688788886,-63.1597936376,524430056-A
0062100040,-17.7838124772,-63.1417093504,523742665-A
0020120220,-17.7854741345,-63.1610700933,523385395-A
0020120240,-17.7856292757,-63.1618669763,523365330-A
0050940431,-17.7378284830,-63.1723936573,526193964-A
0020180090,-17.7616535451,-63.1673044249,524780065-A
0071280467,-17.7802570888,-63.1019822041,524486185-A
0020180100,-17.7626367948,-63.1677206459,524713630-A
0020160330,-17.7684853751,-63.1714427780,524302246-A
0062070080,-17.7349696074,-63.1391258239,526803373-A
0020180380,-17.7616896309,-63.1736549628,524695049-A
0020180390,-17.7624301545,-63.1739304897,524645496-A
0020180410,-17.7625788212,-63.1717634177,524664514-A
0020180440,-17.7629239812,-63.1705014648,524659547-A
0071288050,-17.7798072930,-63.0992950335,524549465-A
0071240180,-17.7887709099,-63.1380822040,523483874-A
0020180450,-17.7632486625,-63.1693011837,524655053-A
0062070120,-17.7366003537,-63.1356104493,526747848-A
0062070130,-17.7370607438,-63.1359162953,526715287-A
0062070142,-17.7377795481,-63.1362235146,526666667-A
0062070143,-17.7380968074,-63.1356485608,526654458-A
0062070170,-17.7392925078,-63.1375820219,526555066-A
0083270419,-17.8573608335,-63.0884965484,519924022-A
0020130010,-17.7746257561,-63.1653986837,524000554-A
0062070180,-17.7373673585,-63.1386315152,526660918-A
0020130210,-17.7761598330,-63.1591365100,523987503-A
0062070270,-17.7400981513,-63.1402679633,526470091-A
0023880230,-17.7691239146,-63.1777296959,524180586-A
0062070181,-17.7377108182,-63.1393364317,526630423-A
0050940430,-17.7374323663,-63.1736202355,526202716-A
0084989220,-17.8937550714,-63.0933462271,517631677-A
0063390292,-17.7426398361,-63.1397173904,526319501-A
0050948000,-17.7349701300,-63.1643029385,526476539-A
0062070271,-17.7414624615,-63.1379286367,526415871-A
0023880220,-17.7689642969,-63.1788135154,524176351-A
0063390300,-17.7453349037,-63.1414193030,526130080-A
0023880290,-17.7657736553,-63.1761866811,524408589-A
0063390330,-17.7449501616,-63.1432757263,526129767-A
0063390420,-17.7469392196,-63.1424627263,526016934-A
0063390340,-17.7446162029,-63.1438714566,526142733-A
0063390350,-17.7442348722,-63.1445014019,526158196-A
0063390370,-17.7454961366,-63.1461686911,526058198-A
0020130140,-17.7747982087,-63.1558557897,524114830-A
0071280490,-17.7850874327,-63.1013702237,524196145-A
0023880320,-17.7648109760,-63.1746314963,524488604-A
0062059460,-17.7168271077,-63.1227229946,528143456-A
0063390400,-17.7476445110,-63.1459155108,525928168-A
0020130290,-17.7795883349,-63.1633865162,523719449-A
0083260538,-17.8590744437,-63.1012942612,519646514-A
0082550889,-17.8341830579,-63.0969576299,521232248-A
0050839010,-17.7123054183,-63.1457075176,528127167-A
0062100010,-17.7835066460,-63.1374337318,523817847-A
0023880360,-17.7667979292,-63.1754557166,524354564-A
0023880370,-17.7674503058,-63.1746745139,524324278-A
0083268640,-17.8611293413,-63.1043993342,519478714-A
0071320090,-17.7968381015,-63.1201127965,523223032-A
0050830104,-17.7138960780,-63.1471936095,528008964-A
0071350230,-17.7984101888,-63.1357878893,522918678-A
0050830121,-17.7143243410,-63.1403360370,528070952-A
0023880340,-17.7657391848,-63.1740570347,524438498-A
0062100070,-17.7844332108,-63.1414580912,523707584-A
0010410300,-17.7422584092,-63.1898981027,525691784-A
0062100080,-17.7849754758,-63.1429307779,523654670-A
0024620360,-17.7737059474,-63.1617741776,524104989-A
0063390470,-17.7473722747,-63.1466166559,525935925-A
0023880390,-17.7678495600,-63.1740052634,524308241-A
0063390480,-17.7470313044,-63.1472113147,525949338-A
0071350090,-17.7967997509,-63.1420777575,522935070-A
0062170210,-17.7524426056,-63.1222800545,525939361-A
0020130270,-17.7799695274,-63.1617533188,523717248-A
0050870110,-17.7212889161,-63.1595887415,527388679-A
0023880410,-17.7691135447,-63.1728223637,524245273-A
0062058350,-17.7217988049,-63.1171377006,527907127-A
0062110180,-17.7790780799,-63.1324709814,524157005-A
0023880460,-17.7686142637,-63.1741225847,524259272-A
0020130280,-17.7801534921,-63.1632663121,523686021-A
0020130300,-17.7794364865,-63.1621827755,523744631-A
0062110190,-17.7799417785,-63.1348053043,524072880-A
0020190060,-17.7648008519,-63.1799293866,524420186-A
0020190070,-17.7651883489,-63.1806222956,524387105-A
0082590090,-17.8393865793,-63.1130257037,520697375-A
0050830091,-17.7164210571,-63.1461930343,527864760-A
0053820300,-17.7370794869,-63.1627906768,526364994-A
0020130240,-17.7784883232,-63.1601520873,523829972-A
0083195660,-17.8591423053,-63.0673278713,520100840-A
0020160490,-17.7698216821,-63.1718366181,524214224-A
0062170410,-17.7546608624,-63.1234924793,525786074-A
0024620340,-17.7743985585,-63.1603623496,524080558-A
0024620330,-17.7735275800,-63.1606593722,524130634-A
0071270123,-17.7810747905,-63.1084099961,524350786-A
